Block,Temperature,Day,Cup,Sporozoite Prevalence
1,34,10,4,1
1,34,10,4,0
1,34,10,4,0
1,34,10,4,1
1,34,10,4,0
0,34,11,1,0
0,34,11,1,0
0,34,11,1,0
0,34,11,1,0
0,34,11,1,1
0,34,11,1,1
0,34,11,1,0
0,34,11,1,1
0,34,11,2,0
0,34,11,2,0
0,34,11,2,1
0,34,11,2,0
0,34,11,2,0
0,34,11,2,0
0,34,11,2,0
0,34,11,2,1
0,34,11,3,0
0,34,11,3,1
0,34,11,3,1
0,34,11,3,0
0,34,11,3,0
0,34,11,3,1
0,34,11,3,0
0,34,11,3,0
0,34,11,3,1
0,34,11,4,0
0,34,11,4,0
0,34,11,4,1
0,34,11,4,0
0,34,11,4,1
0,34,11,4,0
0,34,11,4,0
0,34,11,4,0
0,34,11,4,1
1,34,11,1,0
1,34,11,1,0
1,34,11,1,0
1,34,11,1,0
1,34,11,1,1
1,34,11,1,1
1,34,11,1,0
1,34,11,1,0
1,34,11,2,0
1,34,11,2,1
1,34,11,2,0
1,34,11,2,0
1,34,11,2,0
1,34,11,2,1
1,34,11,2,0
1,34,11,2,0
1,34,11,3,0
1,34,11,3,0
1,34,11,3,0
1,34,11,3,0
1,34,11,3,1
1,34,11,3,0
1,34,11,3,0
1,34,11,3,0
1,34,11,4,1
1,34,11,4,0
1,34,11,4,0
1,34,11,4,0
1,34,11,4,1
1,34,11,4,0
1,34,11,4,0
1,34,11,4,0
0,34,12,1,0
0,34,12,1,0
0,34,12,1,0
0,34,12,1,0
0,34,12,1,0
0,34,12,1,1
0,34,12,1,1
0,34,12,1,0
0,34,12,2,0
0,34,12,2,1
0,34,12,2,0
0,34,12,2,0
0,34,12,2,0
0,34,12,2,0
0,34,12,2,1
0,34,12,2,0
0,34,12,3,0
0,34,12,3,1
0,34,12,3,0
0,34,12,3,0
0,34,12,3,0
0,34,12,3,0
0,34,12,3,0
0,34,12,3,1
0,34,12,4,0
0,34,12,4,0
0,34,12,4,0
0,34,12,4,1
0,34,12,4,0
0,34,12,4,1
0,34,12,4,0
0,34,12,4,0
1,34,12,1,0
1,34,12,1,0
1,34,12,1,1
1,34,12,1,0
1,34,12,1,0
1,34,12,1,0
1,34,12,1,0
1,34,12,1,0
1,34,12,1,0
1,34,12,2,0
1,34,12,2,0
1,34,12,2,0
1,34,12,2,1
1,34,12,2,0
1,34,12,2,0
1,34,12,2,1
1,34,12,2,1
1,34,12,2,0
1,34,12,3,0
1,34,12,3,1
1,34,12,3,0
1,34,12,3,0
1,34,12,3,0
1,34,12,3,0
1,34,12,3,0
1,34,12,3,1
1,34,12,4,1
1,34,12,4,0
1,34,12,4,0
1,34,12,4,0
1,34,12,4,1
1,34,12,4,0
1,34,12,4,0
1,34,12,4,1
1,34,12,4,0
0,34,13,2,0
0,34,13,2,0
0,34,13,2,0
0,34,13,2,0
0,34,13,2,1
0,34,13,2,0
0,34,13,2,0
0,34,13,2,0
0,34,13,3,0
0,34,13,3,1
0,34,13,3,0
0,34,13,3,0
0,34,13,3,0
0,34,13,3,1
0,34,13,3,0
0,34,13,3,0
0,34,13,4,0
0,34,13,4,0
0,34,13,4,0
0,34,13,4,0
0,34,13,4,1
0,34,13,4,0
0,34,13,4,0
0,34,13,4,0
0,34,14,2,1
0,34,14,2,0
0,34,14,2,0
0,34,14,2,0
0,34,14,2,0
0,34,14,2,0
0,34,14,2,0
0,34,14,2,1
0,34,14,2,0
0,34,14,3,0
0,34,14,3,0
0,34,14,3,0
0,34,14,3,1
0,34,14,3,0
0,34,14,3,1
0,34,14,3,0
0,34,14,3,0
0,34,14,4,0
0,34,14,4,0
0,34,14,4,0
0,34,14,4,0
0,34,14,4,1
0,34,14,4,0
0,34,14,4,0
0,34,14,4,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,1,0
1,34,14,2,0
1,34,14,2,0
1,34,14,2,0
1,34,14,2,0
1,34,14,2,0
1,34,14,2,1
1,34,14,2,0
1,34,14,2,0
1,34,14,3,0
1,34,14,3,0
1,34,14,3,0
1,34,14,3,0
1,34,14,3,0
1,34,14,3,0
1,34,14,3,1
1,34,14,3,0
1,34,14,3,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,14,4,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,1,0
1,34,16,2,0
1,34,16,2,0
1,34,16,2,0
1,34,16,2,0
1,34,16,2,1
1,34,16,2,0
1,34,16,2,0
1,34,16,2,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,3,0
1,34,16,4,0
1,34,16,4,1
1,34,16,4,0
1,34,16,4,0
1,34,16,4,0
1,34,16,4,0
1,34,16,4,0
